Stemmed Term,mean case doc freq over all A cases,median case doc freq over all A cases,SD of case doc freq over all A cases
recal appel,0.038826161026322553,0.043478260869565216,0.034221968682282569
recal articl,0.032313018266040203,0.028571428571428571,0.038612371068302266
recal panel,0.025687759466868364,0.028571428571428571,0.025311362851739499
recal thi,0.038720340920502451,0.043478260869565216,0.036694382395131189
recalcul margin,0.034594077420164376,0.0,0.044919343133539867
receiv repli,0.038018206797315691,0.043478260869565216,0.042070860593508411
recent administr,0.011502659034628344,0.0,0.019863428622166102
recent panel,0.038244150444311974,0.043478260869565216,0.038757903403054468
recogn appel,0.033412627191736086,0.041666666666666664,0.032419244988144712
recogn articl,0.033917028291102866,0.041666666666666664,0.038922127113039828
recogn thi,0.03538700758716911,0.041666666666666664,0.037773476510893446
recommend andrul,0.0,0.0,0.0
recommend disput,0.046644301018375592,0.050000000000000003,0.037883083032764685
recommend dsb,0.037444274938554109,0.043478260869565216,0.031868877787165767
recommend panel,0.049802195755217701,0.050000000000000003,0.040156625298360789
recommend rule,0.063616925817087361,0.052631578947368418,0.034342996751146028
recommend unit,0.049461081661243189,0.043478260869565216,0.041501676698051541
record befor,0.026636689763624748,0.0,0.039796588071390207
record investig,0.028730158730158727,0.0,0.044775974373299311
record support,0.026201907154929097,0.0,0.039573968754912391
recours articl,0.060413462613624132,0.052631578947368418,0.041469043574585168
recurr dump,0.035704467904629431,0.041666666666666664,0.041475479587384609
recurr materi,0.016954150081085067,0.0,0.038580483758567707
reduc dump,0.040529029308138204,0.043478260869565216,0.041747615387567716
refer abov,0.02648668773382732,0.0,0.039349707059441186
refer ani,0.035211568990677886,0.041666666666666664,0.037699014612346433
refer antidump,0.024163851658130835,0.0,0.029569067484846567
refer appel,0.043270605470767005,0.043478260869565216,0.033204892998210112
refer articl,0.050889653089814614,0.050000000000000003,0.037671833386096996
refer becaus,0.015011430964452906,0.0,0.022049855072701515
refer consult,0.030716619495728396,0.0,0.041107421032046468
refer determin,0.02684555591878246,0.0,0.037595340364801721
refer differ,0.029995459663651882,0.0,0.03917765535572821
refer dsb,0.063616925817087361,0.052631578947368418,0.034342996751146028
refer dump,0.028520202894277469,0.028571428571428571,0.030267849863561971
refer establish,0.044482330435352373,0.043478260869565216,0.041467456516276931
refer exclus,0.030767124546233444,0.028571428571428571,0.037658439218685648
refer final,0.017887048539222451,0.0,0.030418894795708216
refer followingto,0.0,0.0,0.0
refer individu,0.01503341687552214,0.0,0.021912780901277681
refer margin,0.030625102825264358,0.041666666666666664,0.02684717391775273
refer matter,0.024359801891771202,0.0,0.038218816015703663
refer measur,0.024752086952248478,0.028571428571428571,0.024004919868331358
refer methodolog,0.025058116305255892,0.0,0.038856016034151002
refer onli,0.033958436158597692,0.043478260869565216,0.025926028441648926
refer panel,0.053006055206216734,0.050000000000000003,0.041674703165642306
refer paragraph,0.039973473752582651,0.043478260869565216,0.037461016324981534
refer particular,0.021766190839417384,0.0,0.024414719017122638
refer period,0.022847325047486579,0.0,0.024748332385106039
refer price,0.031900221568413788,0.028571428571428571,0.03835901344142699
refer product,0.028161334709322326,0.028571428571428571,0.027932520032845819
refer provis,0.029385238458465003,0.0,0.038890561554980517
refer second,0.035211568990677886,0.041666666666666664,0.037699014612346433
refer sentenc,0.025339375007567225,0.0,0.031830156707840555
refer set,0.04432887774993037,0.041666666666666664,0.045201111523291183
refer singl,0.021418753618915147,0.0,0.023737571761286397
refer specif,0.036056065724257944,0.041666666666666664,0.041055335724139455
refer term,0.037655915150194327,0.043478260869565216,0.038507250392342797
refer therefor,0.037655915150194327,0.043478260869565216,0.038507250392342797
refer thi,0.044780946981108509,0.043478260869565216,0.0373011189532301
refer unit,0.030625102825264358,0.041666666666666664,0.02684717391775273
refer variou,0.025421145089337308,0.0,0.030172777329239772
refer zero,0.057702502076576657,0.052631578947368418,0.048253468125323051
reflect actual,0.027096908939014199,0.0,0.039678077839120349
reflect articl,0.036815579015740542,0.043478260869565216,0.037893718125677919
reflect differ,0.033917028291102866,0.041666666666666664,0.038922127113039828
reflect fact,0.042618976398085297,0.043478260869565216,0.040837953080392494
reflect onli,0.047556319756481273,0.043478260869565216,0.039757434610701074
reflect result,0.020101279769471989,0.0,0.032095060649188323
refund duti,0.020830518324797497,0.0,0.022897838002742487
reg 77722,0.027715770541857497,0.0,0.039606800410447118
regard alleg,0.022789208742230685,0.0,0.025595978125355474
regard appel,0.053616925817087345,0.052631578947368418,0.038967250465713386
regard applic,0.030254732454893983,0.041666666666666664,0.032282760867709141
regard articl,0.038720340920502451,0.043478260869565216,0.036694382395131189
regard calcul,0.02582179019586477,0.0,0.028486086222081684
regard certain,0.030449664228773123,0.041666666666666664,0.026711047875679579
regard comparison,0.035170161123183059,0.041666666666666664,0.039797241126255753
regard continu,0.012112880239815223,0.0,0.020947394971072317
regard dump,0.039081685328824917,0.043478260869565216,0.040337242866983126
regard exist,0.025145461693449313,0.0,0.038709655184739525
regard implement,0.01485797827903091,0.0,0.028297382642350651
regard import,0.030354327848607025,0.028571428571428571,0.037381552635302844
regard issu,0.038566888235080456,0.041666666666666664,0.040844826439133619
regard margin,0.03792741075349771,0.028571428571428571,0.044075795628702549
regard measur,0.015011430964452906,0.0,0.022049855072701515
regard note,0.038720340920502451,0.043478260869565216,0.036694382395131189
regard panel,0.023958436158597687,0.0,0.026269815076113957
regard practic,0.019925841172980758,0.0,0.031923497299459529
regard specif,0.035211568990677886,0.041666666666666664,0.037699014612346433
regard term,0.020830518324797497,0.0,0.022897838002742487
regard thi,0.038720340920502451,0.043478260869565216,0.036694382395131189
regard unit,0.043111875312036835,0.043478260869565216,0.041077086878063246
regard use,0.040148912349073883,0.043478260869565216,0.037513687172837797
regard wtoinconsist,0.039472583846658416,0.041666666666666664,0.041297378105693082
regard zero,0.049331211531373063,0.050000000000000003,0.033050052541623944
regim import,0.026899484431453739,0.0,0.0396531223330438
region time,0.056950259150420686,0.052631578947368418,0.03628437669713068
regist notic,0.024217780170802113,0.0,0.027594757521030057
register77 fr,0.0,0.0,0.0
regul administr,0.040466372666534196,0.041666666666666664,0.045888957694605964
regul methodolog,0.0491724813726429,0.043478260869565216,0.040975506370189957
regul methodologyfor,0.0,0.0,0.0
regul usdoc,0.022367683915671531,0.0,0.038918859487477621
reject appel,0.02006609661408423,0.0,0.025765005212140302
reject argument,0.038720340920502451,0.043478260869565216,0.036694382395131189
reject claim,0.020471650139842361,0.0,0.025592647429892902
reject panel,0.02394700519414478,0.0,0.037876252288418184
reject relev,0.034188523894406249,0.0,0.044461551808446652
reject thi,0.039973473752582651,0.043478260869565216,0.037461016324981534
reject unit,0.050759782959944481,0.052631578947368418,0.033508032257529075
rel low,0.015011430964452906,0.0,0.022049855072701515
relat antidump,0.035275981229003169,0.028571428571428571,0.042630980149442325
relat articl,0.034798772293051471,0.041666666666666664,0.037471421640488722
relat calcul,0.016440002393024334,0.0,0.023526801474153137
relat compani,0.014477124183006536,0.0,0.024490755124957408
relat dump,0.030354327848607025,0.028571428571428571,0.037381552635302844
relat exclus,0.025863198063359592,0.028571428571428571,0.025487773577575215
relat export,0.038720340920502451,0.043478260869565216,0.036694382395131189
relat import,0.034665760023816286,0.028571428571428571,0.042443281445464401
relat individu,0.021853536227610802,0.0,0.024192994774845815
relat investig,0.027879057547249762,0.0,0.033464540631626176
relat issu,0.033306807085915983,0.041666666666666664,0.038695027155453351
relat legal,0.047615156688383238,0.043478260869565216,0.042695554570734845
relat measur,0.038133124086146025,0.041666666666666664,0.043512922831223426
relat onli,0.046127748327909855,0.043478260869565216,0.039255809787173808
relat particular,0.026899484431453739,0.0,0.0396531223330438
relat period,0.016027205695397912,0.0,0.022823331115768793
relat price,0.019477861319966584,0.0,0.024961626639245279
relat product,0.054093116293277822,0.052631578947368418,0.030658526191923635
relat sale,0.0173015873015873,0.0,0.039040520712403291
relat shrimp,0.036399243931213236,0.028571428571428571,0.039784094543382678
relat sole,0.032923239471227085,0.028571428571428571,0.038855564774963131
relat specif,0.032894010388289562,0.041666666666666664,0.0384528842186194
relat thi,0.027291769491931021,0.041666666666666664,0.02619037670528615
relat toimport,0.0,0.0,0.0
relat toth,0.0,0.0,0.0
relat zero,0.047556319756481273,0.043478260869565216,0.039757434610701074
relat zeroingand,0.0,0.0,0.0
relationship articl,0.029385238458465003,0.0,0.038890561554980517
relev ani,0.024393218767293341,0.0,0.026640635269959228
relev appel,0.030777608271887445,0.041666666666666664,0.032800611320832625
relev articl,0.035821790195864768,0.041666666666666664,0.037901423495352159
relev case,0.03076712454623344,0.028571428571428571,0.037658439218685648
relev context,0.029196531396692926,0.041666666666666664,0.025154737865358476
relev councilor,0.0,0.0,0.0
relev cover,0.054093116293277822,0.052631578947368418,0.030658526191923635
relev determin,0.039100457879566779,0.043478260869565216,0.041026216167973972
relev document,0.036211653743623042,0.041666666666666664,0.038130988414678976
relev evid,0.03356615109812041,0.028571428571428571,0.039545210797576495
relev export,0.04811428031444185,0.043478260869565216,0.039770877756358201
relev fact,0.040973558505527814,0.041666666666666664,0.042833666285416336
relev factor,0.023098688750862663,0.0,0.039268379744264184
relev inform,0.031661389193358501,0.0,0.040418372829764057
relev issu,0.039560677054956236,0.043478260869565216,0.037284727144477829
relev legal,0.037133039333200862,0.043478260869565216,0.038161471141152259
relev panel,0.035211568990677886,0.043478260869565216,0.031828484686453218
relev product,0.032118807118807116,0.0,0.041967028036398679
relev provis,0.073140735340896865,0.058823529411764705,0.035178569154329958
relev purpos,0.029995459663651882,0.0,0.03917765535572821
relev question,0.03538700758716911,0.041666666666666664,0.037773476510893446
relev respect,0.044758013831240374,0.043478260869565216,0.037322328081511341
relev special,0.018520202894277468,0.0,0.023520490214180154
relev thi,0.036603938804100324,0.043478260869565216,0.03111904905662069
relev treati,0.03412244379063601,0.028571428571428571,0.041171194401410378
relev wto,0.063616925817087361,0.052631578947368418,0.034342996751146028
reli appel,0.046838214332493501,0.043478260869565216,0.035704971118298956
reli articl,0.02743379121290011,0.0,0.038019658470996552
reli dump,0.026139250513325087,0.0,0.038975292259863487
reli exclus,0.02337020086448004,0.0,0.025572049546765552
reli margin,0.026180658380819909,0.0,0.030806709405842098
reli panel,0.038720340920502451,0.043478260869565216,0.036694382395131189
reli thi,0.020449664228773128,0.0,0.025714759835479523
reli unit,0.028369463727519993,0.0,0.038793104385194122
remain forc,0.029472583846658417,0.0,0.03873457489386576
remedi dump,0.015011430964452906,0.0,0.022049855072701515
render inutil,0.019043078711270933,0.0,0.024478323413911901
render second,0.015621652169639785,0.0,0.022937990629125993
repeatedli use,0.021026468558437868,0.0,0.038017085621374284
repli thi,0.034605508384617283,0.043478260869565216,0.030653928595277897
report accord,0.022200973448113039,0.0,0.030837289143984477
report address,0.044352460305482247,0.043478260869565216,0.037702876619438011
report adopt,0.042982005182166709,0.043478260869565216,0.036437666907660163
report annex,0.038479444432466384,0.041666666666666664,0.037923796126538782
